m,TagName,
"2020-12-01 00:00:00","c#","5713"
"2020-12-01 00:00:00","c++","4427"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","532"
"2020-12-01 00:00:00","java","7749"
"2020-12-01 00:00:00","javascript","15915"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22026"
"2020-12-01 00:00:00","r","4319"
"2020-12-01 00:00:00","ruby","497"
"2020-12-01 00:00:00","swift","2084"
"2021-01-01 00:00:00","assembly","306"
"2021-01-01 00:00:00","c","2557"
"2021-01-01 00:00:00","c#","6152"
"2021-01-01 00:00:00","c++","4085"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7990"
"2021-01-01 00:00:00","javascript","16762"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4743"
"2021-01-01 00:00:00","python","22737"
"2021-01-01 00:00:00","r","4326"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2296"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2230"
"2021-02-01 00:00:00","c#","5759"
"2021-02-01 00:00:00","c++","4071"
"2021-02-01 00:00:00","delphi","188"
"2021-02-01 00:00:00","go","564"
"2021-02-01 00:00:00","java","7530"
"2021-02-01 00:00:00","javascript","15167"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4374"
"2021-02-01 00:00:00","python","21271"
"2021-02-01 00:00:00","r","4310"
"2021-02-01 00:00:00","ruby","528"
"2021-02-01 00:00:00","swift","2244"
"2021-03-01 00:00:00","assembly","317"
"2021-03-01 00:00:00","c","2469"
"2021-03-01 00:00:00","c#","6349"
"2021-03-01 00:00:00","c++","4271"
"2021-03-01 00:00:00","delphi","253"
"2021-03-01 00:00:00","go","751"
"2021-03-01 00:00:00","java","8613"
"2021-03-01 00:00:00","javascript","16648"
"2021-03-01 00:00:00","perl","151"
"2021-03-01 00:00:00","php","4719"
"2021-03-01 00:00:00","python","23668"
"2021-03-01 00:00:00","r","5156"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2368"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2284"
"2021-04-01 00:00:00","c#","5852"
"2021-04-01 00:00:00","c++","3905"
"2021-04-01 00:00:00","delphi","170"
"2021-04-01 00:00:00","go","621"
"2021-04-01 00:00:00","java","7864"
"2021-04-01 00:00:00","javascript","15754"
"2021-04-01 00:00:00","perl","133"
"2021-04-01 00:00:00","php","4288"
"2021-04-01 00:00:00","python","22237"
"2021-04-01 00:00:00","r","4776"
"2021-04-01 00:00:00","ruby","515"
"2021-04-01 00:00:00","swift","2093"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2072"
"2021-05-01 00:00:00","c#","5691"
"2021-05-01 00:00:00","c++","4155"
"2021-05-01 00:00:00","delphi","167"
"2021-05-01 00:00:00","go","638"
"2021-05-01 00:00:00","java","7891"
"2021-05-01 00:00:00","javascript","15696"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4243"
"2021-05-01 00:00:00","python","22233"
"2021-05-01 00:00:00","r","4651"
"2021-05-01 00:00:00","ruby","398"
"2021-05-01 00:00:00","swift","1844"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c","1857"
"2021-06-01 00:00:00","c#","5585"
"2021-06-01 00:00:00","c++","3796"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","606"
"2021-06-01 00:00:00","java","7530"
"2021-06-01 00:00:00","javascript","14878"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4056"
"2021-06-01 00:00:00","python","20725"
"2021-06-01 00:00:00","r","4268"
"2021-06-01 00:00:00","ruby","417"
"2021-06-01 00:00:00","swift","1776"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1601"
"2021-07-01 00:00:00","c#","5166"
"2021-07-01 00:00:00","c++","3461"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","600"
"2021-07-01 00:00:00","java","6900"
"2021-07-01 00:00:00","javascript","14644"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3874"
"2021-07-01 00:00:00","python","20418"
"2021-07-01 00:00:00","r","4036"
"2021-07-01 00:00:00","ruby","444"
"2021-07-01 00:00:00","swift","1949"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1518"
"2021-08-01 00:00:00","c#","5076"
"2021-08-01 00:00:00","c++","3220"
"2021-08-01 00:00:00","delphi","133"
"2021-08-01 00:00:00","go","738"
"2021-08-01 00:00:00","java","6691"
"2021-08-01 00:00:00","javascript","14499"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3837"
"2021-08-01 00:00:00","python","19680"
"2021-08-01 00:00:00","r","4022"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1877"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c","1695"
"2021-09-01 00:00:00","c#","5016"
"2021-09-01 00:00:00","c++","3570"
"2021-09-01 00:00:00","delphi","133"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6567"
"2021-09-01 00:00:00","javascript","14311"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3694"
"2021-09-01 00:00:00","python","18869"
"2021-09-01 00:00:00","r","3890"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1611"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2084"
"2021-10-01 00:00:00","c#","5247"
"2021-10-01 00:00:00","c++","3685"
"2021-10-01 00:00:00","delphi","142"
"2021-10-01 00:00:00","go","697"
"2021-10-01 00:00:00","java","6512"
"2021-10-01 00:00:00","javascript","13713"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3577"
"2021-10-01 00:00:00","python","19660"
"2021-10-01 00:00:00","r","4157"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","swift","1561"
"2021-11-01 00:00:00","assembly","279"
"2021-11-01 00:00:00","c","2197"
"2021-11-01 00:00:00","c#","5547"
"2021-11-01 00:00:00","c++","3784"
"2021-11-01 00:00:00","delphi","138"
"2021-11-01 00:00:00","go","646"
"2021-11-01 00:00:00","java","6861"
"2021-11-01 00:00:00","javascript","13341"
"2021-11-01 00:00:00","perl","76"
"2021-11-01 00:00:00","php","3464"
"2021-11-01 00:00:00","python","19896"
"2021-11-01 00:00:00","r","4016"
"2021-11-01 00:00:00","ruby","391"
"2021-11-01 00:00:00","swift","1526"
"2021-12-01 00:00:00","assembly","263"
"2021-12-01 00:00:00","c","2088"
"2021-12-01 00:00:00","c#","4994"
"2021-12-01 00:00:00","c++","3544"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","710"
"2021-12-01 00:00:00","java","6134"
"2021-12-01 00:00:00","javascript","12974"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3218"
"2021-12-01 00:00:00","python","18884"
"2021-12-01 00:00:00","r","3533"
"2021-12-01 00:00:00","ruby","365"
"2021-12-01 00:00:00","swift","1409"
"2022-01-01 00:00:00","assembly","226"
"2022-01-01 00:00:00","c","1939"
"2022-01-01 00:00:00","c#","5232"
"2022-01-01 00:00:00","c++","3581"
"2022-01-01 00:00:00","delphi","132"
"2022-01-01 00:00:00","go","737"
"2022-01-01 00:00:00","java","6385"
"2022-01-01 00:00:00","javascript","13841"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3356"
"2022-01-01 00:00:00","python","19543"
"2022-01-01 00:00:00","r","3839"
"2022-01-01 00:00:00","ruby","441"
"2022-01-01 00:00:00","swift","1720"
"2022-02-01 00:00:00","assembly","212"
"2022-02-01 00:00:00","c","1666"
"2022-02-01 00:00:00","c#","5059"
"2022-02-01 00:00:00","c++","3173"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","640"
"2022-02-01 00:00:00","java","5870"
"2022-02-01 00:00:00","javascript","12714"
"2022-02-01 00:00:00","perl","95"
"2022-02-01 00:00:00","php","3094"
"2022-02-01 00:00:00","python","19145"
"2022-02-01 00:00:00","r","3902"
"2022-02-01 00:00:00","ruby","403"
"2022-02-01 00:00:00","swift","1591"
"2022-03-01 00:00:00","assembly","232"
"2022-03-01 00:00:00","c","1936"
"2022-03-01 00:00:00","c#","5627"
"2022-03-01 00:00:00","c++","3486"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","755"
"2022-03-01 00:00:00","java","6519"
"2022-03-01 00:00:00","javascript","13473"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3111"
"2022-03-01 00:00:00","python","20577"
"2022-03-01 00:00:00","r","4473"
"2022-03-01 00:00:00","ruby","441"
"2022-03-01 00:00:00","swift","1727"
"2022-04-01 00:00:00","assembly","246"
"2022-04-01 00:00:00","c","1731"
"2022-04-01 00:00:00","c#","5164"
"2022-04-01 00:00:00","c++","3443"
"2022-04-01 00:00:00","delphi","112"
"2022-04-01 00:00:00","go","706"
"2022-04-01 00:00:00","java","6312"
"2022-04-01 00:00:00","javascript","13357"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3156"
"2022-04-01 00:00:00","python","19687"
"2022-04-01 00:00:00","r","4170"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1438"
"2022-05-01 00:00:00","assembly","254"
"2022-05-01 00:00:00","c","1758"
"2022-05-01 00:00:00","c#","5464"
"2022-05-01 00:00:00","c++","3504"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","602"
"2022-05-01 00:00:00","java","6422"
"2022-05-01 00:00:00","javascript","13190"
"2022-05-01 00:00:00","perl","90"
"2022-05-01 00:00:00","php","3345"
"2022-05-01 00:00:00","python","19263"
"2022-05-01 00:00:00","r","4131"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","swift","1447"
"2022-06-01 00:00:00","assembly","237"
"2022-06-01 00:00:00","c","1552"
"2022-06-01 00:00:00","c#","5273"
"2022-06-01 00:00:00","c++","3057"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","673"
"2022-06-01 00:00:00","java","5675"
"2022-06-01 00:00:00","javascript","12530"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3179"
"2022-06-01 00:00:00","python","18641"
"2022-06-01 00:00:00","r","3885"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1499"
"2022-07-01 00:00:00","assembly","202"
"2022-07-01 00:00:00","c","1369"
"2022-07-01 00:00:00","c#","5198"
"2022-07-01 00:00:00","c++","2957"
"2022-07-01 00:00:00","delphi","117"
"2022-07-01 00:00:00","go","678"
"2022-07-01 00:00:00","java","5357"
"2022-07-01 00:00:00","javascript","12632"
"2022-07-01 00:00:00","perl","124"
"2022-07-01 00:00:00","php","3061"
"2022-07-01 00:00:00","python","18901"
"2022-07-01 00:00:00","r","3649"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1460"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c","1425"
"2022-08-01 00:00:00","c#","5448"
"2022-08-01 00:00:00","c++","2926"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","786"
"2022-08-01 00:00:00","java","5261"
"2022-08-01 00:00:00","javascript","12966"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3097"
"2022-08-01 00:00:00","python","18540"
"2022-08-01 00:00:00","r","3772"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1464"
"2022-09-01 00:00:00","assembly","174"
"2022-09-01 00:00:00","c","1538"
"2022-09-01 00:00:00","c#","4956"
"2022-09-01 00:00:00","c++","2762"
"2022-09-01 00:00:00","delphi","134"
"2022-09-01 00:00:00","go","783"
"2022-09-01 00:00:00","java","5003"
"2022-09-01 00:00:00","javascript","11802"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2816"
"2022-09-01 00:00:00","python","16980"
"2022-09-01 00:00:00","r","3528"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1483"
"2022-10-01 00:00:00","assembly","223"
"2022-10-01 00:00:00","c","1874"
"2022-10-01 00:00:00","c#","5004"
"2022-10-01 00:00:00","c++","2914"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","675"
"2022-10-01 00:00:00","java","5243"
"2022-10-01 00:00:00","javascript","11530"
"2022-10-01 00:00:00","perl","80"
"2022-10-01 00:00:00","php","2749"
"2022-10-01 00:00:00","python","18388"
"2022-10-01 00:00:00","r","3901"
"2022-10-01 00:00:00","ruby","371"
"2022-10-01 00:00:00","swift","1321"
"2022-11-01 00:00:00","assembly","267"
"2022-11-01 00:00:00","c","1991"
"2022-11-01 00:00:00","c#","5140"
"2022-11-01 00:00:00","c++","2942"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","693"
"2022-11-01 00:00:00","java","5371"
"2022-11-01 00:00:00","javascript","11634"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2763"
"2022-11-01 00:00:00","python","18730"
"2022-11-01 00:00:00","r","3979"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","swift","1374"
"2022-12-01 00:00:00","assembly","253"
"2022-12-01 00:00:00","c","1712"
"2022-12-01 00:00:00","c#","4632"
"2022-12-01 00:00:00","c++","2587"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","595"
"2022-12-01 00:00:00","java","4765"
"2022-12-01 00:00:00","javascript","10175"
"2022-12-01 00:00:00","perl","93"
"2022-12-01 00:00:00","php","2345"
"2022-12-01 00:00:00","python","15740"
"2022-12-01 00:00:00","r","3199"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","swift","1217"
"2023-01-01 00:00:00","assembly","223"
"2023-01-01 00:00:00","c","1422"
"2023-01-01 00:00:00","c#","4669"
"2023-01-01 00:00:00","c++","2392"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4651"
"2023-01-01 00:00:00","javascript","9946"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2518"
"2023-01-01 00:00:00","python","14882"
"2023-01-01 00:00:00","r","3245"
"2023-01-01 00:00:00","ruby","325"
"2023-01-01 00:00:00","swift","1197"
"2023-02-01 00:00:00","assembly","169"
"2023-02-01 00:00:00","c","1219"
"2023-02-01 00:00:00","c#","4094"
"2023-02-01 00:00:00","c++","2029"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","617"
"2023-02-01 00:00:00","java","4063"
"2023-02-01 00:00:00","javascript","8419"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2004"
"2023-02-01 00:00:00","python","12952"
"2023-02-01 00:00:00","r","3251"
"2023-02-01 00:00:00","ruby","311"
"2023-02-01 00:00:00","swift","1059"
"2023-03-01 00:00:00","assembly","157"
"2023-03-01 00:00:00","c","1173"
"2023-03-01 00:00:00","c#","4215"
"2023-03-01 00:00:00","c++","2309"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","go","592"
"2023-03-01 00:00:00","java","4414"
"2023-03-01 00:00:00","javascript","8396"
"2023-03-01 00:00:00","perl","93"
"2023-03-01 00:00:00","php","1877"
"2023-03-01 00:00:00","python","12704"
"2023-03-01 00:00:00","r","3267"
"2023-03-01 00:00:00","ruby","262"
"2023-03-01 00:00:00","swift","1125"
"2023-04-01 00:00:00","assembly","177"
"2023-04-01 00:00:00","c","1090"
"2023-04-01 00:00:00","c#","3290"
"2023-04-01 00:00:00","c++","1759"
"2023-04-01 00:00:00","delphi","113"
"2023-04-01 00:00:00","go","477"
"2023-04-01 00:00:00","java","3555"
"2023-04-01 00:00:00","javascript","6498"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1576"
"2023-04-01 00:00:00","python","9991"
"2023-04-01 00:00:00","r","2570"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","889"
"2023-05-01 00:00:00","assembly","156"
"2023-05-01 00:00:00","c","975"
"2023-05-01 00:00:00","c#","3209"
"2023-05-01 00:00:00","c++","1618"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3277"
"2023-05-01 00:00:00","javascript","6072"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1592"
"2023-05-01 00:00:00","python","9491"
"2023-05-01 00:00:00","r","2343"
"2023-05-01 00:00:00","ruby","221"
"2023-05-01 00:00:00","swift","799"
"2023-06-01 00:00:00","assembly","139"
"2023-06-01 00:00:00","c","811"
"2023-06-01 00:00:00","c#","3224"
"2023-06-01 00:00:00","c++","1632"
"2023-06-01 00:00:00","delphi","106"
"2023-06-01 00:00:00","go","492"
"2023-06-01 00:00:00","java","3292"
"2023-06-01 00:00:00","javascript","5828"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1539"
"2023-06-01 00:00:00","python","9008"
"2023-06-01 00:00:00","r","2196"
"2023-06-01 00:00:00","ruby","189"
"2023-06-01 00:00:00","swift","926"
"2023-07-01 00:00:00","assembly","150"
"2023-07-01 00:00:00","c","836"
"2023-07-01 00:00:00","c#","3261"
"2023-07-01 00:00:00","c++","1652"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","486"
"2023-07-01 00:00:00","java","3127"
"2023-07-01 00:00:00","javascript","5874"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1439"
"2023-07-01 00:00:00","python","8969"
"2023-07-01 00:00:00","r","2014"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","932"
"2023-08-01 00:00:00","assembly","135"
"2023-08-01 00:00:00","c","792"
"2023-08-01 00:00:00","c#","3077"
"2023-08-01 00:00:00","c++","1509"
"2023-08-01 00:00:00","delphi","93"
"2023-08-01 00:00:00","go","460"
"2023-08-01 00:00:00","java","3030"
"2023-08-01 00:00:00","javascript","5191"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1495"
"2023-08-01 00:00:00","python","8198"
"2023-08-01 00:00:00","r","1990"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","swift","766"
"2023-09-01 00:00:00","assembly","135"
"2023-09-01 00:00:00","c","811"
"2023-09-01 00:00:00","c#","2637"
"2023-09-01 00:00:00","c++","1379"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","go","396"
"2023-09-01 00:00:00","java","2661"
"2023-09-01 00:00:00","javascript","4455"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1367"
"2023-09-01 00:00:00","python","6918"
"2023-09-01 00:00:00","r","1729"
"2023-09-01 00:00:00","ruby","165"
"2023-09-01 00:00:00","swift","713"
"2023-10-01 00:00:00","assembly","154"
"2023-10-01 00:00:00","c","876"
"2023-10-01 00:00:00","c#","2611"
"2023-10-01 00:00:00","c++","1526"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","393"
"2023-10-01 00:00:00","java","2630"
"2023-10-01 00:00:00","javascript","4121"
"2023-10-01 00:00:00","perl","52"
"2023-10-01 00:00:00","php","1190"
"2023-10-01 00:00:00","python","7034"
"2023-10-01 00:00:00","r","1712"
"2023-10-01 00:00:00","ruby","163"
"2023-10-01 00:00:00","swift","728"
"2023-11-01 00:00:00","assembly","155"
"2023-11-01 00:00:00","c","881"
"2023-11-01 00:00:00","c#","2615"
"2023-11-01 00:00:00","c++","1309"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2549"
"2023-11-01 00:00:00","javascript","3955"
"2023-11-01 00:00:00","perl","43"
"2023-11-01 00:00:00","php","1163"
"2023-11-01 00:00:00","python","6667"
"2023-11-01 00:00:00","r","1646"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","swift","704"
"2023-12-01 00:00:00","assembly","164"
"2023-12-01 00:00:00","c","804"
"2023-12-01 00:00:00","c#","2232"
"2023-12-01 00:00:00","c++","1283"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","308"
"2023-12-01 00:00:00","java","2006"
"2023-12-01 00:00:00","javascript","3650"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","980"
"2023-12-01 00:00:00","python","5542"
"2023-12-01 00:00:00","r","1337"
"2023-12-01 00:00:00","ruby","129"
"2023-12-01 00:00:00","swift","597"
"2024-01-01 00:00:00","assembly","161"
"2024-01-01 00:00:00","c","783"
"2024-01-01 00:00:00","c#","2291"
"2024-01-01 00:00:00","c++","1417"
"2024-01-01 00:00:00","delphi","83"
"2024-01-01 00:00:00","go","312"
"2024-01-01 00:00:00","java","2230"
"2024-01-01 00:00:00","javascript","3971"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1117"
"2024-01-01 00:00:00","python","6149"
"2024-01-01 00:00:00","r","1547"
"2024-01-01 00:00:00","ruby","147"
"2024-01-01 00:00:00","swift","696"
"2024-02-01 00:00:00","assembly","118"
"2024-02-01 00:00:00","c","721"
"2024-02-01 00:00:00","c#","2286"
"2024-02-01 00:00:00","c++","1307"
"2024-02-01 00:00:00","delphi","102"
"2024-02-01 00:00:00","go","284"
"2024-02-01 00:00:00","java","2189"
"2024-02-01 00:00:00","javascript","3602"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1042"
"2024-02-01 00:00:00","python","6124"
"2024-02-01 00:00:00","r","1537"
"2024-02-01 00:00:00","ruby","135"
"2024-02-01 00:00:00","swift","593"
"2024-03-01 00:00:00","assembly","127"
"2024-03-01 00:00:00","c","680"
"2024-03-01 00:00:00","c#","2246"
"2024-03-01 00:00:00","c++","1219"
"2024-03-01 00:00:00","delphi","91"
"2024-03-01 00:00:00","go","301"
"2024-03-01 00:00:00","java","2236"
"2024-03-01 00:00:00","javascript","3643"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1117"
"2024-03-01 00:00:00","python","5844"
"2024-03-01 00:00:00","r","1431"
"2024-03-01 00:00:00","ruby","120"
"2024-03-01 00:00:00","swift","594"
"2024-04-01 00:00:00","assembly","170"
"2024-04-01 00:00:00","c","663"
"2024-04-01 00:00:00","c#","2259"
"2024-04-01 00:00:00","c++","1165"
"2024-04-01 00:00:00","delphi","101"
"2024-04-01 00:00:00","go","288"
"2024-04-01 00:00:00","java","2026"
"2024-04-01 00:00:00","javascript","3206"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","968"
"2024-04-01 00:00:00","python","5748"
"2024-04-01 00:00:00","r","1324"
"2024-04-01 00:00:00","ruby","109"
"2024-04-01 00:00:00","swift","573"
"2024-05-01 00:00:00","assembly","148"
"2024-05-01 00:00:00","c","605"
"2024-05-01 00:00:00","c#","2035"
"2024-05-01 00:00:00","c++","1285"
"2024-05-01 00:00:00","delphi","88"
"2024-05-01 00:00:00","go","252"
"2024-05-01 00:00:00","java","1783"
"2024-05-01 00:00:00","javascript","3077"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","913"
"2024-05-01 00:00:00","python","5434"
"2024-05-01 00:00:00","r","1177"
"2024-05-01 00:00:00","ruby","98"
"2024-05-01 00:00:00","swift","492"
"2024-06-01 00:00:00","assembly","82"
"2024-06-01 00:00:00","c","494"
"2024-06-01 00:00:00","c#","1659"
"2024-06-01 00:00:00","c++","976"
"2024-06-01 00:00:00","delphi","63"
"2024-06-01 00:00:00","go","213"
"2024-06-01 00:00:00","java","1392"
"2024-06-01 00:00:00","javascript","2243"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","762"
"2024-06-01 00:00:00","python","4170"
"2024-06-01 00:00:00","r","943"
"2024-06-01 00:00:00","ruby","92"
"2024-06-01 00:00:00","swift","473"
"2024-07-01 00:00:00","assembly","86"
"2024-07-01 00:00:00","c","512"
"2024-07-01 00:00:00","c#","1743"
"2024-07-01 00:00:00","c++","1008"
"2024-07-01 00:00:00","delphi","51"
"2024-07-01 00:00:00","go","238"
"2024-07-01 00:00:00","java","1232"
"2024-07-01 00:00:00","javascript","2168"
"2024-07-01 00:00:00","perl","31"
"2024-07-01 00:00:00","php","695"
"2024-07-01 00:00:00","python","4086"
"2024-07-01 00:00:00","r","911"
"2024-07-01 00:00:00","ruby","85"
"2024-07-01 00:00:00","swift","466"
"2024-08-01 00:00:00","assembly","106"
"2024-08-01 00:00:00","c","456"
"2024-08-01 00:00:00","c#","1578"
"2024-08-01 00:00:00","c++","938"
"2024-08-01 00:00:00","delphi","72"
"2024-08-01 00:00:00","go","187"
"2024-08-01 00:00:00","java","1002"
"2024-08-01 00:00:00","javascript","1944"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","645"
"2024-08-01 00:00:00","python","3622"
"2024-08-01 00:00:00","r","770"
"2024-08-01 00:00:00","ruby","98"
"2024-08-01 00:00:00","swift","424"
"2024-09-01 00:00:00","assembly","82"
"2024-09-01 00:00:00","c","422"
"2024-09-01 00:00:00","c#","1335"
"2024-09-01 00:00:00","c++","896"
"2024-09-01 00:00:00","delphi","59"
"2024-09-01 00:00:00","go","142"
"2024-09-01 00:00:00","java","1055"
"2024-09-01 00:00:00","javascript","1681"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","518"
"2024-09-01 00:00:00","python","2942"
"2024-09-01 00:00:00","r","659"
"2024-09-01 00:00:00","ruby","69"
"2024-09-01 00:00:00","swift","381"
"2024-10-01 00:00:00","assembly","84"
"2024-10-01 00:00:00","c","448"
"2024-10-01 00:00:00","c#","1347"
"2024-10-01 00:00:00","c++","852"
"2024-10-01 00:00:00","delphi","76"
"2024-10-01 00:00:00","go","170"
"2024-10-01 00:00:00","java","1230"
"2024-10-01 00:00:00","javascript","1461"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","549"
"2024-10-01 00:00:00","python","2727"
"2024-10-01 00:00:00","r","691"
"2024-10-01 00:00:00","ruby","49"
"2024-10-01 00:00:00","swift","370"
"2024-11-01 00:00:00","assembly","94"
"2024-11-01 00:00:00","c","390"
"2024-11-01 00:00:00","c#","1184"
"2024-11-01 00:00:00","c++","791"
"2024-11-01 00:00:00","delphi","52"
"2024-11-01 00:00:00","go","113"
"2024-11-01 00:00:00","java","1004"
"2024-11-01 00:00:00","javascript","1288"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","461"
"2024-11-01 00:00:00","python","2504"
"2024-11-01 00:00:00","r","629"
"2024-11-01 00:00:00","ruby","66"
"2024-11-01 00:00:00","swift","328"
"2024-12-01 00:00:00","assembly","90"
"2024-12-01 00:00:00","c","320"
"2024-12-01 00:00:00","c#","911"
"2024-12-01 00:00:00","c++","628"
"2024-12-01 00:00:00","delphi","38"
"2024-12-01 00:00:00","go","107"
"2024-12-01 00:00:00","java","940"
"2024-12-01 00:00:00","javascript","1123"
"2024-12-01 00:00:00","perl","24"
"2024-12-01 00:00:00","php","369"
"2024-12-01 00:00:00","python","2167"
"2024-12-01 00:00:00","r","496"
"2024-12-01 00:00:00","ruby","45"
"2024-12-01 00:00:00","swift","265"
"2025-01-01 00:00:00","assembly","67"
